areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByPublishDate,hospitalCases,newCasesByPublishDate,newDeaths28DaysByPublishDate
E92000001,England,nation,2022-01-31,14845382,135509,13331,81720,37
E92000001,England,nation,2022-01-30,14023177,135472,12992,59559,75
E92000001,England,nation,2022-01-29,13963618,135397,12672,69137,275
E92000001,England,nation,2022-01-28,13895065,135122,13462,78711,247
E92000001,England,nation,2022-01-27,13817017,134875,13651,85288,302
E92000001,England,nation,2022-01-26,13732435,134573,13948,90587,300
E92000001,England,nation,2022-01-25,13642522,134273,14088,84302,409
E92000001,England,nation,2022-01-24,13558510,133864,14563,77232,44
E92000001,England,nation,2022-01-23,13482354,133820,14334,68913,58
E92000001,England,nation,2022-01-22,13413441,133762,14320,73331,262
E92000001,England,nation,2022-01-21,13341488,133500,14865,85902,255
E92000001,England,nation,2022-01-20,13255586,133245,15302,95974,280
E92000001,England,nation,2022-01-19,13160429,132965,15742,96545,301
E92000001,England,nation,2022-01-18,13064494,132664,16218,84987,400
E92000001,England,nation,2022-01-17,12979908,132264,16621,74249,63
E92000001,England,nation,2022-01-16,12906041,132201,16372,66273,79
E92000001,England,nation,2022-01-15,12840532,132122,16281,74576,266
E92000001,England,nation,2022-01-14,12766944,131856,16537,87857,221
E92000001,England,nation,2022-01-13,12680151,131635,16716,97770,284
E92000001,England,nation,2022-01-12,12585787,131351,16881,116173,361
E92000001,England,nation,2022-01-11,12469614,130990,16939,104833,358
E92000001,England,nation,2022-01-10,12370121,130632,17120,115998,55
E92000001,England,nation,2022-01-09,12254123,130577,16399,121228,84
E92000001,England,nation,2022-01-08,12132895,130493,16034,130330,282
E92000001,England,nation,2022-01-07,12008346,130211,16163,149405,193
E92000001,England,nation,2022-01-06,11858941,130018,16058,152306,203
E92000001,England,nation,2022-01-05,11706635,129815,15659,150232,316
